2020-07-28-16_29_03,Lat,34.982574,Lon,-106.049805
2020-07-28-18_00_33,Lat,34.997803,Lon,-105.823982
2020-07-28-18_00_35,Lat,34.997803,Lon,-105.823982
2020-07-28-18_00_36,Lat,34.997810,Lon,-105.823975
2020-07-28-18_00_37,Lat,34.997822,Lon,-105.823982
2020-07-28-18_00_39,Lat,34.997803,Lon,-105.823982
2020-07-28-18_00_40,Lat,34.997826,Lon,-105.823952
2020-07-28-18_00_41,Lat,34.997826,Lon,-105.823975
2020-07-28-18_00_42,Lat,34.997807,Lon,-105.823952
2020-07-28-18_00_44,Lat,34.997810,Lon,-105.823944
2020-07-28-18_00_45,Lat,34.997799,Lon,-105.823936
2020-07-28-18_00_46,Lat,34.997795,Lon,-105.823921
2020-07-28-18_00_47,Lat,34.997803,Lon,-105.823936
2020-07-28-18_00_49,Lat,34.997795,Lon,-105.823921
2020-07-28-18_00_50,Lat,34.997787,Lon,-105.823921
2020-07-28-18_00_51,Lat,34.997765,Lon,-105.823921
2020-07-28-18_00_52,Lat,34.997742,Lon,-105.823914
2020-07-28-18_00_54,Lat,34.997753,Lon,-105.823891
2020-07-28-18_00_55,Lat,34.997749,Lon,-105.823914
2020-07-28-18_00_56,Lat,34.997726,Lon,-105.823914
2020-07-28-18_00_58,Lat,34.997723,Lon,-105.823906
2020-07-28-18_00_59,Lat,34.997719,Lon,-105.823929
2020-07-28-18_01_00,Lat,34.997711,Lon,-105.823929
2020-07-28-18_01_01,Lat,34.997700,Lon,-105.823944
2020-07-28-18_01_03,Lat,34.997673,Lon,-105.823944
2020-07-28-18_01_04,Lat,34.997673,Lon,-105.823944
2020-07-28-18_01_05,Lat,34.997665,Lon,-105.823967
2020-07-28-18_01_06,Lat,34.997631,Lon,-105.823959
2020-07-28-18_01_08,Lat,34.997623,Lon,-105.823967
2020-07-28-18_01_09,Lat,34.997601,Lon,-105.823959
2020-07-28-18_01_10,Lat,34.997597,Lon,-105.823967
2020-07-28-18_01_12,Lat,34.997578,Lon,-105.823982
2020-07-28-18_01_13,Lat,34.997574,Lon,-105.823982
2020-07-28-18_01_14,Lat,34.997551,Lon,-105.824005
2020-07-28-18_01_15,Lat,34.997547,Lon,-105.824005
2020-07-28-18_01_17,Lat,34.997543,Lon,-105.824020
2020-07-28-18_01_18,Lat,34.997517,Lon,-105.824036
2020-07-28-18_01_19,Lat,34.997513,Lon,-105.824036
2020-07-28-18_01_20,Lat,34.997517,Lon,-105.824074
2020-07-28-18_01_22,Lat,34.997498,Lon,-105.824097
2020-07-28-18_01_23,Lat,34.997501,Lon,-105.824112
2020-07-28-18_01_24,Lat,34.997471,Lon,-105.824135
2020-07-28-18_01_26,Lat,34.997456,Lon,-105.824135
2020-07-28-18_01_27,Lat,34.997444,Lon,-105.824173
2020-07-28-18_01_28,Lat,34.997429,Lon,-105.824165
2020-07-28-18_01_29,Lat,34.997421,Lon,-105.824196
2020-07-28-18_01_31,Lat,34.997379,Lon,-105.824211
2020-07-28-18_01_32,Lat,34.997368,Lon,-105.824226
2020-07-28-18_01_33,Lat,34.997353,Lon,-105.824249
2020-07-28-18_01_34,Lat,34.997330,Lon,-105.824257
2020-07-28-18_01_36,Lat,34.997314,Lon,-105.824280
2020-07-28-18_01_37,Lat,34.997269,Lon,-105.824318
2020-07-28-18_01_38,Lat,34.997223,Lon,-105.824318
2020-07-28-18_01_40,Lat,34.997189,Lon,-105.824364
2020-07-28-18_01_41,Lat,34.997139,Lon,-105.824371
2020-07-28-18_01_42,Lat,34.997097,Lon,-105.824387
2020-07-28-18_01_43,Lat,34.997036,Lon,-105.824402
2020-07-28-18_01_45,Lat,34.997013,Lon,-105.824409
2020-07-28-18_01_46,Lat,34.996967,Lon,-105.824425
2020-07-28-18_01_47,Lat,34.996925,Lon,-105.824417
2020-07-28-18_01_48,Lat,34.996891,Lon,-105.824440
2020-07-28-18_01_50,Lat,34.996834,Lon,-105.824448
2020-07-28-18_01_51,Lat,34.996788,Lon,-105.824448
2020-07-28-18_01_52,Lat,34.996754,Lon,-105.824486
2020-07-28-18_01_53,Lat,34.996693,Lon,-105.824493
2020-07-28-18_01_55,Lat,34.996655,Lon,-105.824516
2020-07-28-18_01_56,Lat,34.996593,Lon,-105.824539
2020-07-28-18_01_57,Lat,34.996540,Lon,-105.824554
2020-07-28-18_01_59,Lat,34.996498,Lon,-105.824577
2020-07-28-18_02_00,Lat,34.996441,Lon,-105.824593
2020-07-28-18_02_01,Lat,34.996391,Lon,-105.824615
2020-07-28-18_02_02,Lat,34.996342,Lon,-105.824646
2020-07-28-18_02_04,Lat,34.996288,Lon,-105.824654
2020-07-28-18_02_05,Lat,34.996246,Lon,-105.824677
2020-07-28-18_02_06,Lat,34.996181,Lon,-105.824692
2020-07-28-18_02_07,Lat,34.996155,Lon,-105.824684
2020-07-28-18_02_09,Lat,34.996113,Lon,-105.824707
2020-07-28-18_02_10,Lat,34.996067,Lon,-105.824699
2020-07-28-18_02_11,Lat,34.996048,Lon,-105.824715
2020-07-28-18_02_13,Lat,34.995995,Lon,-105.824730
2020-07-28-18_02_14,Lat,34.995964,Lon,-105.824722
2020-07-28-18_02_15,Lat,34.995926,Lon,-105.824730
2020-07-28-18_02_16,Lat,34.995876,Lon,-105.824753
2020-07-28-18_02_18,Lat,34.995853,Lon,-105.824760
2020-07-28-18_02_19,Lat,34.995808,Lon,-105.824768
2020-07-28-18_02_20,Lat,34.995781,Lon,-105.824791
2020-07-28-18_02_21,Lat,34.995735,Lon,-105.824799
2020-07-28-18_02_23,Lat,34.995701,Lon,-105.824829
2020-07-28-18_02_24,Lat,34.995651,Lon,-105.824844
2020-07-28-18_02_25,Lat,34.995625,Lon,-105.824860
2020-07-28-18_02_27,Lat,34.995605,Lon,-105.824883
2020-07-28-18_02_28,Lat,34.995567,Lon,-105.824913
2020-07-28-18_02_29,Lat,34.995537,Lon,-105.824928
2020-07-28-18_02_30,Lat,34.995499,Lon,-105.824944
2020-07-28-18_02_32,Lat,34.995461,Lon,-105.824974
2020-07-28-18_02_33,Lat,34.995415,Lon,-105.824982
2020-07-28-18_02_34,Lat,34.995361,Lon,-105.825005
2020-07-28-18_02_35,Lat,34.995316,Lon,-105.825027
2020-07-28-18_02_37,Lat,34.995274,Lon,-105.825027
2020-07-28-18_02_38,Lat,34.995235,Lon,-105.825043
2020-07-28-18_02_39,Lat,34.995190,Lon,-105.825058
2020-07-28-18_02_41,Lat,34.995163,Lon,-105.825050
2020-07-28-18_02_42,Lat,34.995140,Lon,-105.825066
2020-07-28-18_02_43,Lat,34.995087,Lon,-105.825096
2020-07-28-18_02_44,Lat,34.995068,Lon,-105.825111
2020-07-28-18_02_46,Lat,34.995033,Lon,-105.825150
2020-07-28-18_02_47,Lat,34.995003,Lon,-105.825172
2020-07-28-18_02_48,Lat,34.994965,Lon,-105.825188
2020-07-28-18_02_49,Lat,34.994926,Lon,-105.825211
2020-07-28-18_02_51,Lat,34.994900,Lon,-105.825226
2020-07-28-18_02_52,Lat,34.994858,Lon,-105.825272
2020-07-28-18_02_53,Lat,34.994812,Lon,-105.825302
2020-07-28-18_02_54,Lat,34.994781,Lon,-105.825325
2020-07-28-18_02_56,Lat,34.994743,Lon,-105.825348
2020-07-28-18_02_57,Lat,34.994713,Lon,-105.825371
2020-07-28-18_02_58,Lat,34.994663,Lon,-105.825401
2020-07-28-18_03_00,Lat,34.994621,Lon,-105.825439
2020-07-28-18_03_01,Lat,34.994579,Lon,-105.825478
2020-07-28-18_03_02,Lat,34.994541,Lon,-105.825508
2020-07-28-18_03_03,Lat,34.994518,Lon,-105.825531
2020-07-28-18_03_05,Lat,34.994488,Lon,-105.825584
2020-07-28-18_03_06,Lat,34.994431,Lon,-105.825638
2020-07-28-18_03_07,Lat,34.994377,Lon,-105.825676
2020-07-28-18_03_08,Lat,34.994328,Lon,-105.825722
2020-07-28-18_03_10,Lat,34.994293,Lon,-105.825775
2020-07-28-18_03_11,Lat,34.994259,Lon,-105.825829
2020-07-28-18_03_12,Lat,34.994225,Lon,-105.825867
2020-07-28-18_03_14,Lat,34.994217,Lon,-105.825905
2020-07-28-18_03_15,Lat,34.994171,Lon,-105.825981
2020-07-28-18_03_16,Lat,34.994141,Lon,-105.826035
2020-07-28-18_03_17,Lat,34.994110,Lon,-105.826096
2020-07-28-18_03_19,Lat,34.994064,Lon,-105.826180
2020-07-28-18_03_20,Lat,34.994026,Lon,-105.826225
2020-07-28-18_03_21,Lat,34.994003,Lon,-105.826286
2020-07-28-18_03_22,Lat,34.993973,Lon,-105.826363
2020-07-28-18_03_24,Lat,34.993938,Lon,-105.826408
2020-07-28-18_03_25,Lat,34.993919,Lon,-105.826469
2020-07-28-18_03_26,Lat,34.993881,Lon,-105.826538
2020-07-28-18_03_28,Lat,34.993847,Lon,-105.826584
2020-07-28-18_03_29,Lat,34.993835,Lon,-105.826653
2020-07-28-18_03_30,Lat,34.993816,Lon,-105.826752
2020-07-28-18_03_31,Lat,34.993778,Lon,-105.826813
2020-07-28-18_03_33,Lat,34.993759,Lon,-105.826874
2020-07-28-18_03_34,Lat,34.993729,Lon,-105.826965
2020-07-28-18_03_35,Lat,34.993694,Lon,-105.827019
2020-07-28-18_03_36,Lat,34.993675,Lon,-105.827103
2020-07-28-18_03_38,Lat,34.993641,Lon,-105.827164
2020-07-28-18_03_39,Lat,34.993626,Lon,-105.827232
2020-07-28-18_03_40,Lat,34.989468,Lon,-105.834221
2020-07-28-18_03_42,Lat,34.989437,Lon,-105.834229
2020-07-28-18_03_43,Lat,34.989399,Lon,-105.834251
2020-07-28-18_03_44,Lat,34.989372,Lon,-105.834251
2020-07-28-18_03_45,Lat,34.989361,Lon,-105.834267
2020-07-28-18_03_47,Lat,34.989326,Lon,-105.834297
2020-07-28-18_03_48,Lat,34.989281,Lon,-105.834305
2020-07-28-18_03_49,Lat,34.989227,Lon,-105.834312
2020-07-28-18_03_50,Lat,34.989174,Lon,-105.834335
2020-07-28-18_03_52,Lat,34.989151,Lon,-105.834335
2020-07-28-18_03_53,Lat,34.989140,Lon,-105.834343
2020-07-28-18_03_54,Lat,34.989120,Lon,-105.834358
2020-07-28-18_03_56,Lat,34.989098,Lon,-105.834396
2020-07-28-18_03_57,Lat,34.989052,Lon,-105.834412
2020-07-28-18_03_58,Lat,34.989033,Lon,-105.834412
2020-07-28-18_03_59,Lat,34.989010,Lon,-105.834450
2020-07-28-18_04_01,Lat,34.988998,Lon,-105.834465
2020-07-28-18_04_02,Lat,34.988991,Lon,-105.834480
2020-07-28-18_04_03,Lat,34.988976,Lon,-105.834496
2020-07-28-18_04_04,Lat,34.988964,Lon,-105.834526
2020-07-28-18_04_06,Lat,34.988945,Lon,-105.834541
2020-07-28-18_04_07,Lat,34.988918,Lon,-105.834557
2020-07-28-18_04_08,Lat,34.988922,Lon,-105.834587
2020-07-28-18_04_09,Lat,34.988899,Lon,-105.834595
2020-07-28-18_04_11,Lat,34.988892,Lon,-105.834625
2020-07-28-18_04_12,Lat,34.988869,Lon,-105.834663
2020-07-28-18_04_13,Lat,34.988846,Lon,-105.834656
2020-07-28-18_04_15,Lat,34.988834,Lon,-105.834663
2020-07-28-18_04_16,Lat,34.988808,Lon,-105.834679
2020-07-28-18_04_17,Lat,34.988785,Lon,-105.834671
2020-07-28-18_04_18,Lat,34.988770,Lon,-105.834686
2020-07-28-18_04_20,Lat,34.988758,Lon,-105.834694
2020-07-28-18_04_21,Lat,34.988747,Lon,-105.834717
2020-07-28-18_04_22,Lat,34.988728,Lon,-105.834724
2020-07-28-18_04_23,Lat,34.988697,Lon,-105.834732
2020-07-28-18_04_25,Lat,34.988678,Lon,-105.834724
2020-07-28-18_04_26,Lat,34.988663,Lon,-105.834740
2020-07-28-18_04_27,Lat,34.988651,Lon,-105.834747
2020-07-28-18_04_29,Lat,34.988659,Lon,-105.834755
2020-07-28-18_04_30,Lat,34.988655,Lon,-105.834770
2020-07-28-18_04_31,Lat,34.988636,Lon,-105.834778
2020-07-28-18_04_32,Lat,34.988602,Lon,-105.834793
2020-07-28-18_04_34,Lat,34.988594,Lon,-105.834816
2020-07-28-18_04_35,Lat,34.988579,Lon,-105.834816
2020-07-28-18_04_36,Lat,34.988564,Lon,-105.834831
2020-07-28-18_04_37,Lat,34.988544,Lon,-105.834831
2020-07-28-18_04_39,Lat,34.988541,Lon,-105.834816
2020-07-28-18_04_40,Lat,34.988533,Lon,-105.834824
2020-07-28-18_04_41,Lat,34.988514,Lon,-105.834824
2020-07-28-18_04_43,Lat,34.988503,Lon,-105.834808
2020-07-28-18_04_44,Lat,34.988499,Lon,-105.834785
2020-07-28-18_04_45,Lat,34.988499,Lon,-105.834770
2020-07-28-18_04_46,Lat,34.988468,Lon,-105.834763
2020-07-28-18_04_48,Lat,34.988441,Lon,-105.834717
2020-07-28-18_04_49,Lat,34.988419,Lon,-105.834717
2020-07-28-18_04_50,Lat,34.988388,Lon,-105.834702
2020-07-28-18_04_51,Lat,34.988369,Lon,-105.834671
2020-07-28-18_04_53,Lat,34.988358,Lon,-105.834656
2020-07-28-18_04_54,Lat,34.988346,Lon,-105.834641
2020-07-28-18_04_55,Lat,34.988319,Lon,-105.834633
2020-07-28-18_04_57,Lat,34.988319,Lon,-105.834618
2020-07-28-18_04_58,Lat,34.988308,Lon,-105.834610
2020-07-28-18_04_59,Lat,34.988297,Lon,-105.834564
2020-07-28-18_05_00,Lat,34.988277,Lon,-105.834564
2020-07-28-18_05_02,Lat,34.988243,Lon,-105.834534
2020-07-28-18_05_03,Lat,34.988247,Lon,-105.834511
2020-07-28-18_05_04,Lat,34.988235,Lon,-105.834518
2020-07-28-18_05_05,Lat,34.988209,Lon,-105.834511
2020-07-28-18_05_07,Lat,34.988197,Lon,-105.834496
2020-07-28-18_05_08,Lat,34.988190,Lon,-105.834488
2020-07-28-18_05_09,Lat,34.988167,Lon,-105.834488
2020-07-28-18_05_10,Lat,34.988163,Lon,-105.834457
2020-07-28-18_05_12,Lat,34.988152,Lon,-105.834457
2020-07-28-18_05_13,Lat,34.988140,Lon,-105.834435
2020-07-28-18_05_14,Lat,34.988136,Lon,-105.834442
2020-07-28-18_05_16,Lat,34.988125,Lon,-105.834412
2020-07-28-18_05_17,Lat,34.988132,Lon,-105.834396
2020-07-28-18_05_18,Lat,34.988125,Lon,-105.834381
2020-07-28-18_05_19,Lat,34.988113,Lon,-105.834343
2020-07-28-18_05_21,Lat,34.988106,Lon,-105.834312
2020-07-28-18_05_22,Lat,34.988087,Lon,-105.834282
2020-07-28-18_05_23,Lat,34.988087,Lon,-105.834236
2020-07-28-18_05_24,Lat,34.988075,Lon,-105.834213
2020-07-28-18_05_26,Lat,34.988060,Lon,-105.834160
2020-07-28-18_05_27,Lat,34.988068,Lon,-105.834160
2020-07-28-18_05_28,Lat,34.988052,Lon,-105.834152
2020-07-28-18_05_30,Lat,34.988045,Lon,-105.834106
2020-07-28-18_05_31,Lat,34.988049,Lon,-105.834099
2020-07-28-18_05_32,Lat,34.988037,Lon,-105.834076
2020-07-28-18_05_33,Lat,34.988041,Lon,-105.834045
2020-07-28-18_05_35,Lat,34.988033,Lon,-105.834030
2020-07-28-18_05_36,Lat,34.988022,Lon,-105.834007
2020-07-28-18_05_37,Lat,34.988033,Lon,-105.833984
2020-07-28-18_05_38,Lat,34.988029,Lon,-105.833961
2020-07-28-18_05_40,Lat,34.988026,Lon,-105.833946
2020-07-28-18_05_41,Lat,34.988033,Lon,-105.833893
2020-07-28-18_05_42,Lat,34.988037,Lon,-105.833878
2020-07-28-18_05_44,Lat,34.988037,Lon,-105.833870
2020-07-28-18_05_45,Lat,34.988041,Lon,-105.833839
2020-07-28-18_05_46,Lat,34.988041,Lon,-105.833809
2020-07-28-18_05_47,Lat,34.988041,Lon,-105.833755
2020-07-28-18_05_49,Lat,34.988041,Lon,-105.833733
2020-07-28-18_05_50,Lat,34.988033,Lon,-105.833702
2020-07-28-18_05_51,Lat,34.988045,Lon,-105.833679
2020-07-28-18_05_52,Lat,34.988052,Lon,-105.833664
2020-07-28-18_05_54,Lat,34.988060,Lon,-105.833649
2020-07-28-18_05_55,Lat,34.988068,Lon,-105.833626
2020-07-28-18_05_56,Lat,34.988075,Lon,-105.833595
2020-07-28-18_05_58,Lat,34.988068,Lon,-105.833565
2020-07-28-18_05_59,Lat,34.988083,Lon,-105.833534
2020-07-28-18_06_00,Lat,34.988098,Lon,-105.833519
2020-07-28-18_06_01,Lat,34.988110,Lon,-105.833481
2020-07-28-18_06_03,Lat,34.988117,Lon,-105.833458
2020-07-28-18_06_04,Lat,34.988117,Lon,-105.833435
2020-07-28-18_06_05,Lat,34.988125,Lon,-105.833420
2020-07-28-18_06_06,Lat,34.988132,Lon,-105.833405
2020-07-28-18_06_08,Lat,34.988148,Lon,-105.833389
2020-07-28-18_06_09,Lat,34.988167,Lon,-105.833374
2020-07-28-18_06_10,Lat,34.988182,Lon,-105.833359
2020-07-28-18_06_12,Lat,34.988201,Lon,-105.833351
2020-07-28-18_06_13,Lat,34.988209,Lon,-105.833336
2020-07-28-18_06_14,Lat,34.988220,Lon,-105.833336
2020-07-28-18_06_15,Lat,34.988228,Lon,-105.833336
2020-07-28-18_06_17,Lat,34.988239,Lon,-105.833351
2020-07-28-18_06_18,Lat,34.988232,Lon,-105.833366
2020-07-28-18_06_19,Lat,34.988239,Lon,-105.833374
2020-07-28-18_06_20,Lat,34.988255,Lon,-105.833389
2020-07-28-18_06_22,Lat,34.988262,Lon,-105.833382
2020-07-28-18_06_23,Lat,34.988270,Lon,-105.833382
2020-07-28-18_06_24,Lat,34.988270,Lon,-105.833389
2020-07-28-18_06_25,Lat,34.988262,Lon,-105.833389
2020-07-28-18_06_27,Lat,34.988266,Lon,-105.833389
2020-07-28-18_06_28,Lat,34.988281,Lon,-105.833397
2020-07-28-18_06_29,Lat,34.988285,Lon,-105.833405
2020-07-28-18_06_31,Lat,34.988308,Lon,-105.833412
2020-07-28-18_06_32,Lat,34.988304,Lon,-105.833435
2020-07-28-18_06_33,Lat,34.988308,Lon,-105.833458
2020-07-28-18_06_34,Lat,34.988316,Lon,-105.833481
2020-07-28-18_06_36,Lat,34.988319,Lon,-105.833504
2020-07-28-18_06_37,Lat,34.988327,Lon,-105.833527
2020-07-28-18_06_38,Lat,34.988327,Lon,-105.833534
2020-07-28-18_06_39,Lat,34.988327,Lon,-105.833549
2020-07-28-18_06_41,Lat,34.988327,Lon,-105.833557
2020-07-28-18_06_42,Lat,34.988331,Lon,-105.833572
